ticket_id,cliente_id,fecha_creacion,tiempo_resolucion_horas,csat_score
TCK-00516,CLI-0054,2026-04-02,51.6,2
TCK-00517,CLI-0054,2026-05-28,110.3,1
TCK-00518,CLI-0055,2026-01-26,9.7,5
TCK-00519,CLI-0055,2026-02-08,3.0,5
TCK-00520,CLI-0055,2026-01-05,14.1,3
TCK-00521,CLI-0055,2026-03-10,4.8,5
TCK-00522,CLI-0055,2026-04-10,0.9,3
TCK-00523,CLI-0056,2026-03-02,1.9,4
TCK-00524,CLI-0056,2026-04-30,1.8,5
TCK-00525,CLI-0056,2026-02-13,1.6,5
TCK-00526,CLI-0056,2026-01-30,0.5,5
TCK-00527,CLI-0056,2026-04-16,9.9,3
TCK-00528,CLI-0056,2026-02-15,5.0,5
TCK-00529,CLI-0056,2026-04-12,2.0,3
TCK-00530,CLI-0057,2026-04-12,8.7,4
TCK-00531,CLI-0057,2026-01-06,2.0,5
TCK-00532,CLI-0057,2026-02-25,7.8,4
TCK-00533,CLI-0057,2026-02-07,5.5,5
TCK-00534,CLI-0057,2026-02-18,10.9,5
TCK-00535,CLI-0057,2026-03-24,14.3,5
TCK-00536,CLI-0057,2026-05-11,6.5,5
TCK-00537,CLI-0057,2026-03-18,8.5,5
TCK-00538,CLI-0057,2026-01-19,3.5,3
TCK-00539,CLI-0057,2026-05-18,0.5,5
TCK-00540,CLI-0058,2026-01-02,6.2,4
TCK-00541,CLI-0058,2026-02-14,0.8,4
TCK-00542,CLI-0058,2026-03-23,5.8,4
TCK-00543,CLI-0058,2026-03-30,3.9,4
TCK-00544,CLI-0058,2026-05-31,9.1,5
TCK-00545,CLI-0058,2026-05-26,1.9,5
TCK-00546,CLI-0058,2026-05-06,0.9,5
TCK-00547,CLI-0058,2026-04-30,2.8,5
TCK-00548,CLI-0059,2026-02-28,9.8,5
TCK-00549,CLI-0059,2026-04-27,1.2,5
TCK-00550,CLI-0059,2026-05-27,4.5,4
TCK-00551,CLI-0059,2026-02-20,4.1,5
TCK-00552,CLI-0059,2026-04-02,5.7,5
TCK-00553,CLI-0059,2026-05-06,11.3,5
TCK-00554,CLI-0060,2026-05-29,0.5,5
TCK-00555,CLI-0060,2026-03-22,1.5,5
TCK-00556,CLI-0060,2026-03-30,1.1,4
TCK-00557,CLI-0060,2026-01-18,3.3,5
TCK-00558,CLI-0060,2026-05-25,2.9,4
TCK-00559,CLI-0060,2026-02-07,3.9,5
TCK-00560,CLI-0060,2026-03-07,16.3,4
TCK-00561,CLI-0060,2026-04-26,5.7,5
TCK-00562,CLI-0060,2026-03-10,5.3,3
TCK-00563,CLI-0060,2026-01-22,3.9,5
TCK-00564,CLI-0061,2026-01-19,3.4,4
TCK-00565,CLI-0061,2026-01-17,10.7,5
TCK-00566,CLI-0061,2026-05-03,1.3,3
TCK-00567,CLI-0061,2026-02-25,13.5,4
TCK-00568,CLI-0061,2026-04-11,6.6,4
TCK-00569,CLI-0061,2026-04-27,0.8,5
TCK-00570,CLI-0061,2026-01-04,11.7,3
TCK-00571,CLI-0061,2026-02-25,0.5,5
TCK-00572,CLI-0062,2026-05-16,1.9,4
TCK-00573,CLI-0062,2026-04-19,5.3,5
TCK-00574,CLI-0062,2026-02-07,0.9,5
TCK-00575,CLI-0062,2026-04-01,0.6,5
TCK-00576,CLI-0062,2026-04-11,3.8,5
TCK-00577,CLI-0062,2026-04-29,3.8,3
TCK-00578,CLI-0062,2026-04-21,27.5,5
TCK-00579,CLI-0062,2026-01-27,3.7,4
TCK-00580,CLI-0062,2026-01-27,1.0,3
TCK-00581,CLI-0062,2026-02-11,4.7,4
TCK-00582,CLI-0062,2026-04-04,2.7,5
TCK-00583,CLI-0062,2026-05-23,10.3,3
TCK-00584,CLI-0063,2026-03-16,4.9,4
TCK-00585,CLI-0063,2026-02-11,2.5,5
TCK-00586,CLI-0063,2026-02-22,1.9,5
TCK-00587,CLI-0063,2026-02-23,10.3,5
TCK-00588,CLI-0063,2026-01-08,3.4,3
TCK-00589,CLI-0063,2026-01-04,5.7,5
TCK-00590,CLI-0063,2026-05-20,8.3,5
TCK-00591,CLI-0063,2026-01-11,3.2,4
TCK-00592,CLI-0063,2026-04-03,5.9,4
TCK-00593,CLI-0063,2026-04-12,10.9,4
TCK-00594,CLI-0063,2026-03-05,2.6,4
TCK-00595,CLI-0063,2026-01-09,3.3,5
TCK-00596,CLI-0063,2026-05-11,1.8,5
TCK-00597,CLI-0064,2026-02-07,6.3,5
TCK-00598,CLI-0064,2026-05-28,0.5,5
TCK-00599,CLI-0064,2026-02-12,0.5,4
TCK-00600,CLI-0064,2026-03-06,2.7,5
TCK-00601,CLI-0064,2026-05-24,1.7,5
TCK-00602,CLI-0064,2026-02-05,3.7,4
TCK-00603,CLI-0065,2026-05-11,0.5,4
TCK-00604,CLI-0065,2026-04-30,7.8,5
TCK-00605,CLI-0065,2026-02-27,8.6,4
TCK-00606,CLI-0065,2026-02-13,25.4,4
TCK-00607,CLI-0065,2026-01-29,8.2,4
TCK-00608,CLI-0065,2026-01-11,1.2,4
TCK-00609,CLI-0065,2026-05-01,1.1,3
TCK-00610,CLI-0065,2026-05-14,2.3,3
TCK-00611,CLI-0066,2026-05-15,1.8,5
TCK-00612,CLI-0066,2026-02-21,1.9,4
TCK-00613,CLI-0066,2026-01-22,7.8,4
TCK-00614,CLI-0066,2026-02-13,3.3,3
TCK-00615,CLI-0066,2026-04-23,1.0,4
TCK-00616,CLI-0067,2026-02-28,4.9,5
TCK-00617,CLI-0067,2026-04-20,2.7,5
TCK-00618,CLI-0067,2026-04-01,4.4,4
TCK-00619,CLI-0067,2026-03-16,0.7,4
TCK-00620,CLI-0067,2026-05-20,0.5,5
TCK-00621,CLI-0067,2026-03-31,3.8,5
TCK-00622,CLI-0067,2026-02-08,1.7,5
TCK-00623,CLI-0067,2026-02-17,1.8,3
TCK-00624,CLI-0068,2026-01-01,4.2,5
TCK-00625,CLI-0068,2026-05-01,2.4,5
TCK-00626,CLI-0068,2026-02-04,6.2,4
TCK-00627,CLI-0068,2026-01-02,2.0,5
TCK-00628,CLI-0068,2026-01-17,22.5,4
TCK-00629,CLI-0068,2026-04-25,11.0,5
TCK-00630,CLI-0068,2026-01-06,3.0,5
TCK-00631,CLI-0068,2026-05-21,12.1,4
TCK-00632,CLI-0068,2026-03-17,2.2,5
TCK-00633,CLI-0068,2026-02-05,3.4,4
TCK-00634,CLI-0069,2026-05-20,6.9,5
TCK-00635,CLI-0069,2026-05-01,7.9,5
TCK-00636,CLI-0069,2026-03-06,0.7,5
TCK-00637,CLI-0069,2026-01-18,1.0,4
TCK-00638,CLI-0069,2026-04-22,6.1,3
TCK-00639,CLI-0069,2026-02-11,0.9,5
TCK-00640,CLI-0069,2026-05-06,2.0,5
TCK-00641,CLI-0070,2026-04-21,9.5,4
TCK-00642,CLI-0070,2026-02-23,4.1,4
TCK-00643,CLI-0070,2026-04-12,1.9,3
TCK-00644,CLI-0070,2026-03-25,4.6,5
TCK-00645,CLI-0070,2026-01-17,7.2,4
TCK-00646,CLI-0070,2026-02-10,6.3,4
TCK-00647,CLI-0070,2026-03-25,7.0,5
TCK-00648,CLI-0070,2026-04-01,2.0,3
TCK-00649,CLI-0070,2026-03-26,1.8,4
TCK-00650,CLI-0071,2026-01-24,2.5,4
TCK-00651,CLI-0071,2026-01-05,26.4,3
TCK-00652,CLI-0071,2026-01-05,1.4,3
TCK-00653,CLI-0071,2026-04-04,9.7,4
TCK-00654,CLI-0071,2026-01-21,8.0,5
TCK-00655,CLI-0071,2026-01-09,13.2,3
TCK-00656,CLI-0071,2026-05-12,1.2,5
TCK-00657,CLI-0072,2026-01-30,0.5,4
TCK-00658,CLI-0072,2026-03-19,18.6,3
TCK-00659,CLI-0072,2026-05-18,8.5,4
TCK-00660,CLI-0072,2026-03-07,4.3,4
TCK-00661,CLI-0072,2026-02-02,2.1,5
TCK-00662,CLI-0072,2026-02-02,18.1,4
TCK-00663,CLI-0072,2026-04-20,5.1,5
TCK-00664,CLI-0072,2026-02-14,0.5,3
TCK-00665,CLI-0072,2026-02-23,7.4,4
TCK-00666,CLI-0073,2026-01-13,60.9,1
TCK-00667,CLI-0073,2026-01-04,103.9,1
TCK-00668,CLI-0073,2026-02-23,54.4,2
TCK-00669,CLI-0073,2026-04-18,56.5,1
TCK-00670,CLI-0073,2026-01-03,76.3,2
TCK-00671,CLI-0073,2026-04-26,66.5,2
TCK-00672,CLI-0073,2026-02-04,61.8,1
TCK-00673,CLI-0073,2026-02-03,71.8,1
TCK-00674,CLI-0073,2026-03-03,65.1,2
TCK-00675,CLI-0073,2026-03-24,61.3,1
TCK-00676,CLI-0074,2026-01-10,15.5,5
TCK-00677,CLI-0074,2026-02-09,11.4,4
TCK-00678,CLI-0074,2026-05-16,1.2,5
TCK-00679,CLI-0074,2026-03-01,2.5,5
TCK-00680,CLI-0074,2026-01-01,5.8,5
TCK-00681,CLI-0074,2026-02-18,0.5,4
TCK-00682,CLI-0074,2026-03-11,9.7,4
TCK-00683,CLI-0074,2026-02-06,5.9,5
TCK-00684,CLI-0074,2026-03-12,0.6,4
TCK-00685,CLI-0075,2026-02-20,0.6,5
TCK-00686,CLI-0075,2026-04-27,1.0,4
TCK-00687,CLI-0075,2026-03-26,9.2,5
TCK-00688,CLI-0075,2026-02-22,19.0,3
TCK-00689,CLI-0075,2026-05-28,0.5,4
TCK-00690,CLI-0075,2026-01-30,4.5,3
TCK-00691,CLI-0075,2026-04-22,0.9,5
TCK-00692,CLI-0075,2026-05-27,5.5,3
TCK-00693,CLI-0076,2026-02-06,17.3,2
TCK-00694,CLI-0076,2026-05-24,59.9,2
TCK-00695,CLI-0076,2026-01-08,32.4,2
TCK-00696,CLI-0076,2026-01-29,80.6,1
TCK-00697,CLI-0076,2026-04-17,95.2,3
TCK-00698,CLI-0076,2026-04-12,59.5,1
TCK-00699,CLI-0076,2026-02-26,44.3,1
TCK-00700,CLI-0076,2026-02-01,82.2,3
TCK-00701,CLI-0076,2026-04-19,59.5,1
TCK-00702,CLI-0076,2026-04-20,106.1,1
TCK-00703,CLI-0076,2026-04-09,78.8,1
TCK-00704,CLI-0076,2026-05-23,65.4,3
TCK-00705,CLI-0076,2026-05-01,74.6,2
TCK-00706,CLI-0076,2026-03-20,65.1,1
TCK-00707,CLI-0076,2026-01-03,62.1,1
TCK-00708,CLI-0076,2026-03-05,113.8,1
TCK-00709,CLI-0076,2026-02-22,65.2,2
TCK-00710,CLI-0076,2026-01-01,31.8,2
TCK-00711,CLI-0076,2026-03-07,168.3,3
TCK-00712,CLI-0076,2026-04-06,39.5,1
TCK-00713,CLI-0076,2026-03-13,100.3,1
TCK-00714,CLI-0076,2026-03-06,37.7,2
TCK-00715,CLI-0076,2026-01-17,70.5,1
TCK-00716,CLI-0076,2026-01-05,26.9,2
TCK-00717,CLI-0077,2026-04-10,6.1,4
TCK-00718,CLI-0077,2026-01-26,1.0,5
TCK-00719,CLI-0077,2026-04-22,16.1,3
TCK-00720,CLI-0077,2026-04-11,0.9,4
TCK-00721,CLI-0077,2026-03-09,16.5,5
TCK-00722,CLI-0077,2026-05-29,5.7,5
TCK-00723,CLI-0077,2026-04-29,3.9,4
TCK-00724,CLI-0077,2026-01-02,0.8,5
TCK-00725,CLI-0077,2026-01-08,3.2,4
TCK-00726,CLI-0077,2026-05-20,5.0,4
TCK-00727,CLI-0077,2026-03-15,3.4,4
TCK-00728,CLI-0077,2026-03-16,7.1,4
TCK-00729,CLI-0078,2026-03-26,6.6,5
TCK-00730,CLI-0078,2026-05-22,1.8,3
TCK-00731,CLI-0078,2026-01-08,1.4,4
TCK-00732,CLI-0078,2026-01-26,3.0,5
TCK-00733,CLI-0078,2026-03-26,6.5,5
TCK-00734,CLI-0078,2026-01-25,3.1,5
TCK-00735,CLI-0079,2026-05-06,1.6,4
TCK-00736,CLI-0079,2026-04-15,0.5,3
TCK-00737,CLI-0079,2026-03-18,1.2,3
TCK-00738,CLI-0079,2026-02-06,0.5,5
TCK-00739,CLI-0079,2026-05-29,4.8,5
TCK-00740,CLI-0079,2026-04-16,2.6,4
TCK-00741,CLI-0079,2026-02-13,0.5,4
TCK-00742,CLI-0080,2026-05-13,2.6,3
TCK-00743,CLI-0080,2026-01-01,11.0,4
TCK-00744,CLI-0080,2026-05-31,0.5,4
TCK-00745,CLI-0080,2026-02-03,8.5,4
TCK-00746,CLI-0080,2026-03-17,1.5,5
TCK-00747,CLI-0080,2026-01-25,4.3,5
TCK-00748,CLI-0080,2026-01-31,8.0,5
TCK-00749,CLI-0080,2026-04-02,0.5,3
TCK-00750,CLI-0080,2026-01-02,19.0,4
TCK-00751,CLI-0080,2026-03-23,1.7,5
TCK-00752,CLI-0080,2026-01-05,4.4,4
TCK-00753,CLI-0081,2026-04-15,6.7,5
TCK-00754,CLI-0081,2026-05-27,10.3,5
TCK-00755,CLI-0081,2026-04-17,2.2,5
TCK-00756,CLI-0081,2026-01-26,5.8,5
TCK-00757,CLI-0082,2026-02-19,0.5,5
TCK-00758,CLI-0082,2026-02-01,4.9,4
TCK-00759,CLI-0082,2026-03-26,9.3,5
TCK-00760,CLI-0082,2026-02-11,2.0,5
TCK-00761,CLI-0082,2026-03-26,2.1,5
TCK-00762,CLI-0082,2026-04-06,1.1,4
TCK-00763,CLI-0083,2026-02-10,66.5,1
TCK-00764,CLI-0083,2026-03-04,41.4,1
TCK-00765,CLI-0083,2026-02-11,65.7,3
TCK-00766,CLI-0083,2026-02-04,60.7,1
TCK-00767,CLI-0083,2026-05-22,37.9,2
TCK-00768,CLI-0083,2026-01-13,57.3,1
TCK-00769,CLI-0083,2026-03-25,53.3,1
TCK-00770,CLI-0083,2026-05-09,66.9,2
TCK-00771,CLI-0083,2026-05-21,57.4,1
TCK-00772,CLI-0083,2026-02-19,68.8,1
TCK-00773,CLI-0083,2026-04-27,99.5,2
TCK-00774,CLI-0083,2026-04-24,48.2,2
TCK-00775,CLI-0083,2026-03-19,37.4,2
TCK-00776,CLI-0083,2026-03-02,34.5,2
TCK-00777,CLI-0083,2026-03-31,96.5,1
TCK-00778,CLI-0083,2026-03-11,62.1,1
TCK-00779,CLI-0084,2026-01-15,0.5,5
TCK-00780,CLI-0084,2026-03-20,6.4,5
TCK-00781,CLI-0084,2026-05-08,0.6,5
TCK-00782,CLI-0084,2026-04-14,1.9,4
TCK-00783,CLI-0084,2026-02-14,4.8,5
TCK-00784,CLI-0084,2026-03-29,2.9,4
TCK-00785,CLI-0084,2026-02-20,5.3,3
TCK-00786,CLI-0085,2026-04-04,14.5,4
TCK-00787,CLI-0085,2026-01-12,7.8,5
TCK-00788,CLI-0085,2026-01-28,1.9,3
TCK-00789,CLI-0085,2026-01-23,8.0,5
TCK-00790,CLI-0085,2026-01-30,0.9,4
TCK-00791,CLI-0085,2026-03-26,7.3,5
TCK-00792,CLI-0085,2026-02-10,9.3,5
TCK-00793,CLI-0085,2026-03-25,12.4,4
TCK-00794,CLI-0086,2026-03-23,33.2,1
TCK-00795,CLI-0086,2026-05-10,50.9,2
TCK-00796,CLI-0086,2026-04-22,52.5,2
TCK-00797,CLI-0086,2026-02-16,74.6,2
TCK-00798,CLI-0086,2026-04-29,82.6,2
TCK-00799,CLI-0086,2026-04-25,81.3,1
TCK-00800,CLI-0086,2026-05-20,30.2,2
TCK-00801,CLI-0086,2026-05-22,77.2,1
TCK-00802,CLI-0086,2026-05-18,42.6,2
TCK-00803,CLI-0086,2026-02-15,48.0,2
TCK-00804,CLI-0086,2026-04-13,51.8,2
TCK-00805,CLI-0086,2026-01-11,56.6,2
TCK-00806,CLI-0086,2026-02-26,91.4,2
TCK-00807,CLI-0086,2026-01-22,52.0,1
TCK-00808,CLI-0086,2026-04-24,71.0,2
TCK-00809,CLI-0087,2026-03-12,1.8,3
TCK-00810,CLI-0087,2026-05-17,3.0,4
TCK-00811,CLI-0087,2026-05-31,2.2,5
TCK-00812,CLI-0087,2026-01-05,1.4,5
TCK-00813,CLI-0087,2026-03-02,3.0,4
TCK-00814,CLI-0087,2026-01-06,1.1,5
TCK-00815,CLI-0087,2026-03-07,2.0,5
TCK-00816,CLI-0087,2026-04-02,17.3,4
TCK-00817,CLI-0087,2026-05-17,0.7,4
TCK-00818,CLI-0088,2026-05-10,47.2,2
TCK-00819,CLI-0088,2026-01-02,65.3,1
TCK-00820,CLI-0088,2026-05-01,78.8,2
TCK-00821,CLI-0088,2026-01-31,65.2,1
TCK-00822,CLI-0088,2026-05-20,101.8,2
TCK-00823,CLI-0088,2026-04-21,34.6,2
TCK-00824,CLI-0088,2026-01-18,66.1,1
TCK-00825,CLI-0088,2026-03-21,23.6,2
TCK-00826,CLI-0088,2026-02-03,140.7,1
TCK-00827,CLI-0088,2026-02-15,58.2,1
TCK-00828,CLI-0088,2026-02-26,62.2,2
TCK-00829,CLI-0088,2026-04-05,48.0,1
TCK-00830,CLI-0088,2026-03-26,34.1,1
TCK-00831,CLI-0088,2026-03-17,144.1,3
TCK-00832,CLI-0088,2026-04-04,75.5,3
TCK-00833,CLI-0088,2026-02-16,33.6,1
TCK-00834,CLI-0089,2026-01-12,2.7,4
TCK-00835,CLI-0089,2026-03-25,6.0,4
TCK-00836,CLI-0089,2026-04-01,9.0,5
TCK-00837,CLI-0089,2026-05-25,1.7,5
TCK-00838,CLI-0089,2026-04-15,9.7,5
TCK-00839,CLI-0089,2026-04-24,2.3,4
TCK-00840,CLI-0089,2026-03-24,7.7,4
TCK-00841,CLI-0089,2026-04-24,2.0,4
TCK-00842,CLI-0090,2026-05-07,63.1,1
TCK-00843,CLI-0090,2026-01-23,56.2,3
TCK-00844,CLI-0090,2026-01-28,60.6,1
TCK-00845,CLI-0090,2026-02-18,90.5,1
TCK-00846,CLI-0090,2026-04-25,56.6,1
TCK-00847,CLI-0090,2026-05-21,78.9,2
TCK-00848,CLI-0090,2026-02-27,40.2,1
TCK-00849,CLI-0090,2026-01-05,17.5,2
TCK-00850,CLI-0090,2026-03-20,102.2,1
TCK-00851,CLI-0090,2026-03-26,53.1,3
TCK-00852,CLI-0090,2026-04-30,65.3,1
TCK-00853,CLI-0090,2026-04-16,69.0,2
TCK-00854,CLI-0090,2026-02-06,13.6,3
TCK-00855,CLI-0090,2026-04-24,121.0,1
TCK-00856,CLI-0090,2026-03-06,64.4,3
TCK-00857,CLI-0091,2026-03-25,1.0,5
TCK-00858,CLI-0091,2026-01-27,0.5,5
TCK-00859,CLI-0091,2026-01-23,1.9,5
TCK-00860,CLI-0091,2026-04-10,4.6,5
TCK-00861,CLI-0091,2026-01-01,0.6,4
TCK-00862,CLI-0091,2026-05-21,28.5,4
TCK-00863,CLI-0092,2026-05-26,0.5,4
TCK-00864,CLI-0092,2026-04-02,7.8,5
TCK-00865,CLI-0092,2026-05-16,4.9,4
TCK-00866,CLI-0092,2026-05-27,7.3,5
TCK-00867,CLI-0092,2026-04-29,2.3,4
TCK-00868,CLI-0092,2026-01-10,8.0,5
TCK-00869,CLI-0093,2026-01-28,1.9,5
TCK-00870,CLI-0093,2026-03-31,6.5,5
TCK-00871,CLI-0093,2026-02-12,7.2,5
TCK-00872,CLI-0093,2026-02-16,4.4,4
TCK-00873,CLI-0093,2026-01-30,2.9,5
TCK-00874,CLI-0093,2026-02-22,2.5,5
TCK-00875,CLI-0093,2026-02-21,9.1,5
TCK-00876,CLI-0093,2026-04-08,0.5,3
TCK-00877,CLI-0093,2026-05-14,1.9,5
TCK-00878,CLI-0093,2026-04-07,10.3,3
TCK-00879,CLI-0093,2026-01-16,2.0,5
TCK-00880,CLI-0094,2026-01-02,28.1,3
TCK-00881,CLI-0094,2026-05-12,49.1,2
TCK-00882,CLI-0094,2026-02-20,89.9,1
TCK-00883,CLI-0094,2026-03-11,66.7,2
TCK-00884,CLI-0094,2026-04-28,51.4,1
TCK-00885,CLI-0094,2026-04-21,64.1,1
TCK-00886,CLI-0094,2026-01-19,58.2,1
TCK-00887,CLI-0094,2026-02-03,67.8,1
TCK-00888,CLI-0094,2026-05-10,96.8,1
TCK-00889,CLI-0094,2026-05-28,69.5,3
TCK-00890,CLI-0094,2026-05-13,64.5,1
TCK-00891,CLI-0094,2026-05-31,31.0,2
TCK-00892,CLI-0094,2026-02-28,72.6,2
TCK-00893,CLI-0094,2026-01-02,128.6,1
TCK-00894,CLI-0094,2026-05-07,75.8,2
TCK-00895,CLI-0094,2026-03-13,134.5,1
TCK-00896,CLI-0095,2026-04-10,55.4,3
TCK-00897,CLI-0095,2026-01-28,100.8,1
TCK-00898,CLI-0095,2026-01-30,48.4,2
TCK-00899,CLI-0095,2026-03-05,100.4,2
TCK-00900,CLI-0095,2026-05-27,28.7,1
TCK-00901,CLI-0095,2026-05-03,45.7,1
TCK-00902,CLI-0095,2026-05-28,65.7,2
TCK-00903,CLI-0095,2026-02-02,57.1,1
TCK-00904,CLI-0095,2026-04-30,38.8,2
TCK-00905,CLI-0095,2026-01-27,52.0,1
TCK-00906,CLI-0095,2026-03-26,103.4,1
TCK-00907,CLI-0095,2026-04-11,50.3,2
TCK-00908,CLI-0095,2026-01-13,61.7,2
TCK-00909,CLI-0095,2026-02-26,39.7,2
TCK-00910,CLI-0095,2026-02-24,52.1,3
TCK-00911,CLI-0095,2026-05-14,63.3,2
TCK-00912,CLI-0095,2026-05-05,70.4,2
TCK-00913,CLI-0095,2026-05-19,72.1,3
TCK-00914,CLI-0096,2026-05-13,85.9,1
TCK-00915,CLI-0096,2026-04-01,53.9,2
TCK-00916,CLI-0096,2026-02-07,112.6,3
TCK-00917,CLI-0096,2026-05-12,58.0,2
TCK-00918,CLI-0096,2026-04-04,55.7,1
TCK-00919,CLI-0096,2026-05-24,60.5,1
TCK-00920,CLI-0096,2026-05-12,115.0,1
TCK-00921,CLI-0096,2026-04-12,113.3,1
TCK-00922,CLI-0096,2026-05-12,37.9,1
TCK-00923,CLI-0096,2026-01-27,78.5,2
TCK-00924,CLI-0096,2026-05-20,54.2,3
TCK-00925,CLI-0096,2026-03-08,101.4,1
TCK-00926,CLI-0096,2026-03-02,56.4,1
TCK-00927,CLI-0096,2026-05-28,61.7,2
TCK-00928,CLI-0096,2026-04-30,55.0,2
TCK-00929,CLI-0096,2026-04-12,98.4,2
TCK-00930,CLI-0096,2026-03-04,37.5,3
TCK-00931,CLI-0097,2026-01-14,0.5,4
TCK-00932,CLI-0097,2026-05-26,0.5,4
TCK-00933,CLI-0097,2026-01-03,6.0,5
TCK-00934,CLI-0097,2026-01-02,5.1,4
TCK-00935,CLI-0097,2026-05-01,6.7,5
TCK-00936,CLI-0098,2026-03-02,3.1,5
TCK-00937,CLI-0098,2026-05-08,1.3,5
TCK-00938,CLI-0098,2026-05-31,8.6,4
TCK-00939,CLI-0098,2026-03-14,1.1,5
TCK-00940,CLI-0098,2026-05-30,0.5,4
TCK-00941,CLI-0098,2026-03-18,2.6,5
TCK-00942,CLI-0098,2026-03-12,29.2,4
TCK-00943,CLI-0098,2026-03-22,14.9,4
TCK-00944,CLI-0098,2026-04-29,5.9,4
TCK-00945,CLI-0099,2026-03-06,2.1,5
TCK-00946,CLI-0099,2026-03-21,0.7,5
TCK-00947,CLI-0099,2026-03-12,1.3,4
TCK-00948,CLI-0099,2026-01-29,3.4,5
TCK-00949,CLI-0099,2026-01-12,5.9,3
TCK-00950,CLI-0099,2026-04-26,1.7,5
TCK-00951,CLI-0099,2026-04-14,11.0,5
TCK-00952,CLI-0099,2026-05-29,1.5,5
TCK-00953,CLI-0100,2026-02-13,4.0,3
TCK-00954,CLI-0100,2026-04-20,0.8,4
TCK-00955,CLI-0100,2026-02-04,5.0,5
TCK-00956,CLI-0100,2026-04-09,8.0,4
TCK-00957,CLI-0100,2026-03-29,3.2,4
TCK-00958,CLI-0100,2026-03-14,6.8,3
TCK-00959,CLI-0100,2026-03-01,2.8,4
TCK-00960,CLI-0100,2026-03-18,7.4,5
TCK-00961,CLI-0100,2026-04-26,6.1,3
TCK-00962,CLI-0100,2026-04-01,5.5,5
TCK-00963,CLI-0101,2026-05-26,66.1,1
TCK-00964,CLI-0101,2026-01-28,67.1,2
TCK-00965,CLI-0101,2026-04-11,47.1,1
TCK-00966,CLI-0101,2026-01-08,89.3,1
TCK-00967,CLI-0101,2026-03-08,74.7,2
TCK-00968,CLI-0101,2026-03-05,68.8,2
TCK-00969,CLI-0101,2026-03-29,55.7,1
TCK-00970,CLI-0101,2026-05-29,43.8,2
TCK-00971,CLI-0101,2026-05-12,139.3,3
TCK-00972,CLI-0101,2026-02-23,52.5,2
TCK-00973,CLI-0102,2026-05-13,5.7,5
TCK-00974,CLI-0102,2026-03-26,0.7,3
TCK-00975,CLI-0102,2026-05-26,0.9,5
TCK-00976,CLI-0102,2026-01-14,7.3,5
TCK-00977,CLI-0102,2026-04-29,0.7,4
TCK-00978,CLI-0102,2026-05-27,6.3,5
TCK-00979,CLI-0102,2026-04-20,2.4,5
TCK-00980,CLI-0102,2026-04-04,0.8,4
TCK-00981,CLI-0103,2026-05-10,149.6,3
TCK-00982,CLI-0103,2026-03-22,31.9,2
TCK-00983,CLI-0103,2026-04-26,69.3,2
TCK-00984,CLI-0103,2026-05-10,94.9,1
TCK-00985,CLI-0103,2026-02-27,95.6,2
TCK-00986,CLI-0103,2026-05-08,68.6,2
TCK-00987,CLI-0103,2026-03-26,109.9,1
TCK-00988,CLI-0103,2026-04-17,38.0,1
TCK-00989,CLI-0103,2026-05-22,50.0,3
TCK-00990,CLI-0103,2026-01-19,69.7,1
TCK-00991,CLI-0103,2026-04-07,78.9,1
TCK-00992,CLI-0103,2026-05-03,51.4,1
TCK-00993,CLI-0103,2026-05-15,50.2,3
TCK-00994,CLI-0103,2026-03-21,78.5,2
TCK-00995,CLI-0103,2026-02-25,25.7,1
TCK-00996,CLI-0103,2026-03-20,46.3,2
TCK-00997,CLI-0103,2026-01-10,38.9,2
TCK-00998,CLI-0103,2026-05-06,32.3,3
TCK-00999,CLI-0103,2026-02-23,83.6,1
TCK-01000,CLI-0103,2026-01-15,78.1,3
TCK-01001,CLI-0103,2026-04-24,57.7,3
TCK-01002,CLI-0103,2026-01-26,63.3,1
TCK-01003,CLI-0104,2026-04-30,7.2,5
TCK-01004,CLI-0104,2026-04-30,4.4,3
TCK-01005,CLI-0104,2026-04-10,2.7,5
TCK-01006,CLI-0104,2026-01-25,4.6,3
TCK-01007,CLI-0104,2026-02-19,1.1,5
TCK-01008,CLI-0104,2026-03-22,3.6,5
TCK-01009,CLI-0104,2026-01-07,1.8,5
TCK-01010,CLI-0105,2026-01-01,1.1,5
TCK-01011,CLI-0105,2026-05-06,6.4,5
TCK-01012,CLI-0105,2026-05-11,4.0,4
TCK-01013,CLI-0105,2026-05-17,10.0,4
TCK-01014,CLI-0105,2026-02-25,5.3,4
TCK-01015,CLI-0105,2026-04-10,5.0,5
TCK-01016,CLI-0105,2026-05-30,3.9,4
TCK-01017,CLI-0106,2026-02-10,1.6,4
TCK-01018,CLI-0106,2026-02-08,3.3,4
TCK-01019,CLI-0106,2026-02-18,3.7,4
TCK-01020,CLI-0106,2026-02-20,1.0,4
TCK-01021,CLI-0106,2026-05-09,3.2,4
TCK-01022,CLI-0106,2026-03-24,4.3,4
TCK-01023,CLI-0106,2026-03-14,1.0,5
TCK-01024,CLI-0106,2026-01-04,1.1,5
TCK-01025,CLI-0107,2026-03-02,1.1,4
TCK-01026,CLI-0107,2026-02-18,1.0,5
TCK-01027,CLI-0107,2026-04-15,3.7,5
TCK-01028,CLI-0107,2026-05-29,1.1,3
TCK-01029,CLI-0107,2026-05-31,5.5,4
TCK-01030,CLI-0107,2026-03-29,5.5,4
TCK-01031,CLI-0107,2026-02-03,6.9,5
TCK-01032,CLI-0108,2026-05-22,58.7,1
