cliente_id,periodo_reportado,logins_periodo,tiempo_uso_promedio_min,reportes_generados
CLI-0067,2026-W03,7,24.52,4
CLI-0067,2026-W04,9,28.68,6
CLI-0067,2026-W05,7,23.53,6
CLI-0067,2026-W06,7,22.91,6
CLI-0067,2026-W07,8,21.51,8
CLI-0067,2026-W08,4,23.66,3
CLI-0067,2026-W09,8,18.6,7
CLI-0067,2026-W10,5,29.38,4
CLI-0068,2026-W01,8,20.85,5
CLI-0068,2026-W02,5,17.89,4
CLI-0068,2026-W03,10,22.69,8
CLI-0068,2026-W04,6,24.55,4
CLI-0068,2026-W05,6,29.5,6
CLI-0068,2026-W06,10,19.67,7
CLI-0068,2026-W07,6,8.91,5
CLI-0068,2026-W08,5,15.3,4
CLI-0068,2026-W09,8,20.37,8
CLI-0068,2026-W10,5,20.59,5
CLI-0069,2026-W01,9,24.64,8
CLI-0069,2026-W02,4,21.36,4
CLI-0069,2026-W03,5,26.51,5
CLI-0069,2026-W04,9,17.51,8
CLI-0069,2026-W05,6,19.69,5
CLI-0069,2026-W06,3,23.68,2
CLI-0069,2026-W07,7,26.85,7
CLI-0069,2026-W08,5,18.9,5
CLI-0069,2026-W09,4,16.98,2
CLI-0069,2026-W10,5,26.98,5
CLI-0070,2026-W01,6,22.62,6
CLI-0070,2026-W02,7,15.65,4
CLI-0070,2026-W03,7,25.0,6
CLI-0070,2026-W04,5,26.05,5
CLI-0070,2026-W05,6,19.59,3
CLI-0070,2026-W06,9,18.68,6
CLI-0070,2026-W07,8,20.43,4
CLI-0070,2026-W08,8,10.1,6
CLI-0070,2026-W09,4,25.08,3
CLI-0070,2026-W10,10,17.45,9
CLI-0071,2026-W01,7,23.47,6
CLI-0071,2026-W02,9,11.86,7
CLI-0071,2026-W03,6,20.34,4
CLI-0071,2026-W04,9,34.49,6
CLI-0071,2026-W05,7,14.97,4
CLI-0071,2026-W06,8,28.6,5
CLI-0071,2026-W07,8,17.47,7
CLI-0071,2026-W08,9,25.32,9
CLI-0071,2026-W09,5,23.91,3
CLI-0071,2026-W10,9,27.91,7
CLI-0072,2026-W01,7,20.21,5
CLI-0072,2026-W02,10,15.95,10
CLI-0072,2026-W03,8,15.15,5
CLI-0072,2026-W04,10,20.71,6
CLI-0072,2026-W05,10,24.46,9
CLI-0072,2026-W06,5,29.12,3
CLI-0072,2026-W07,11,26.41,11
CLI-0072,2026-W08,6,20.47,5
CLI-0072,2026-W09,8,18.48,8
CLI-0072,2026-W10,11,22.72,7
CLI-0073,2026-W01,2,23.7,1
CLI-0073,2026-W02,7,21.63,7
CLI-0073,2026-W03,7,26.04,7
CLI-0073,2026-W04,10,23.42,10
CLI-0073,2026-W05,7,21.79,6
CLI-0073,2026-W06,8,17.99,8
CLI-0073,2026-W07,9,24.3,8
CLI-0073,2026-W08,1,4.41,0
CLI-0073,2026-W09,0,2.78,0
CLI-0073,2026-W10,1,4.45,0
CLI-0074,2026-W01,6,16.88,5
CLI-0074,2026-W02,8,8.63,5
CLI-0074,2026-W03,4,21.11,4
CLI-0074,2026-W04,8,20.15,7
CLI-0074,2026-W05,4,17.91,2
CLI-0074,2026-W06,8,24.91,4
CLI-0074,2026-W07,7,27.78,5
CLI-0074,2026-W08,8,18.26,6
CLI-0074,2026-W09,7,14.99,6
CLI-0074,2026-W10,7,27.56,7
CLI-0075,2026-W01,9,29.01,5
CLI-0075,2026-W02,7,28.73,6
CLI-0075,2026-W03,7,29.36,6
CLI-0075,2026-W04,7,25.54,7
CLI-0075,2026-W05,10,21.03,9
CLI-0075,2026-W06,8,28.44,5
CLI-0075,2026-W07,7,15.4,6
CLI-0075,2026-W08,12,19.65,10
CLI-0075,2026-W09,8,27.78,7
CLI-0075,2026-W10,6,16.96,4
CLI-0076,2026-W01,8,13.03,7
CLI-0076,2026-W02,7,23.23,6
CLI-0076,2026-W03,7,14.28,6
CLI-0076,2026-W04,11,22.52,10
CLI-0076,2026-W05,10,20.7,8
CLI-0076,2026-W06,6,23.35,5
CLI-0076,2026-W07,7,16.11,6
CLI-0076,2026-W08,1,3.47,0
CLI-0076,2026-W09,1,7.92,0
CLI-0076,2026-W10,0,2.62,0
CLI-0077,2026-W01,4,30.7,2
CLI-0077,2026-W02,5,22.29,3
CLI-0077,2026-W03,9,24.11,8
CLI-0077,2026-W04,7,13.49,6
CLI-0077,2026-W05,6,22.94,4
CLI-0077,2026-W06,6,23.02,5
CLI-0077,2026-W07,9,26.81,6
CLI-0077,2026-W08,5,32.98,4
CLI-0077,2026-W09,9,21.99,8
CLI-0077,2026-W10,10,33.83,8
CLI-0078,2026-W01,5,20.87,4
CLI-0078,2026-W02,3,22.96,2
CLI-0078,2026-W03,8,21.8,7
CLI-0078,2026-W04,6,11.75,3
CLI-0078,2026-W05,8,29.28,6
CLI-0078,2026-W06,6,24.2,3
CLI-0078,2026-W07,4,24.29,2
CLI-0078,2026-W08,7,18.19,6
CLI-0078,2026-W09,6,20.03,4
CLI-0078,2026-W10,8,15.44,7
CLI-0079,2026-W01,7,21.79,5
CLI-0079,2026-W02,5,30.98,3
CLI-0079,2026-W03,6,18.65,5
CLI-0079,2026-W04,6,30.99,5
CLI-0079,2026-W05,9,17.32,9
CLI-0079,2026-W06,10,23.0,9
CLI-0079,2026-W07,8,20.28,7
CLI-0079,2026-W08,6,23.69,4
CLI-0079,2026-W09,6,31.08,4
CLI-0079,2026-W10,5,29.68,4
CLI-0080,2026-W01,7,23.5,5
CLI-0080,2026-W02,9,18.85,6
CLI-0080,2026-W03,9,8.46,7
CLI-0080,2026-W04,6,17.38,3
CLI-0080,2026-W05,5,20.93,5
CLI-0080,2026-W06,8,25.51,8
CLI-0080,2026-W07,8,18.67,7
CLI-0080,2026-W08,8,22.62,8
CLI-0080,2026-W09,9,25.88,9
CLI-0080,2026-W10,8,17.51,7
CLI-0081,2026-W01,6,19.25,4
CLI-0081,2026-W02,7,23.34,5
CLI-0081,2026-W03,9,21.74,8
CLI-0081,2026-W04,8,22.72,7
CLI-0081,2026-W05,6,17.37,4
CLI-0081,2026-W06,4,18.52,3
CLI-0081,2026-W07,8,18.49,8
CLI-0081,2026-W08,7,24.33,4
CLI-0081,2026-W09,9,16.6,6
CLI-0081,2026-W10,9,27.64,9
CLI-0082,2026-W01,5,17.88,3
CLI-0082,2026-W02,10,21.27,8
CLI-0082,2026-W03,3,15.0,2
CLI-0082,2026-W04,7,16.18,5
CLI-0082,2026-W05,7,22.16,7
CLI-0082,2026-W06,10,20.55,10
CLI-0082,2026-W07,10,29.14,7
CLI-0082,2026-W08,10,23.42,9
CLI-0082,2026-W09,4,24.3,3
CLI-0082,2026-W10,10,21.59,7
CLI-0083,2026-W01,11,26.3,9
CLI-0083,2026-W02,9,27.43,7
CLI-0083,2026-W03,8,9.54,5
CLI-0083,2026-W04,7,27.99,6
CLI-0083,2026-W05,6,20.88,4
CLI-0083,2026-W06,5,30.92,3
CLI-0083,2026-W07,11,17.58,9
CLI-0083,2026-W08,0,1.38,0
CLI-0083,2026-W09,2,6.41,0
CLI-0083,2026-W10,1,2.8,0
CLI-0084,2026-W01,13,16.86,13
CLI-0084,2026-W02,4,20.03,2
CLI-0084,2026-W03,4,14.54,3
CLI-0084,2026-W04,5,17.39,4
CLI-0084,2026-W05,6,24.59,5
CLI-0084,2026-W06,6,21.1,4
CLI-0084,2026-W07,9,18.17,8
CLI-0084,2026-W08,7,23.83,6
CLI-0084,2026-W09,4,10.08,3
CLI-0084,2026-W10,8,24.46,7
CLI-0085,2026-W01,12,22.79,13
CLI-0085,2026-W02,9,21.02,6
CLI-0085,2026-W03,8,30.34,4
CLI-0085,2026-W04,3,24.07,1
CLI-0085,2026-W05,12,23.41,7
CLI-0085,2026-W06,11,18.85,8
CLI-0085,2026-W07,7,22.17,6
CLI-0085,2026-W08,3,16.16,2
CLI-0085,2026-W09,5,26.11,3
CLI-0085,2026-W10,9,23.62,8
CLI-0086,2026-W01,9,21.18,6
CLI-0086,2026-W02,10,22.04,6
CLI-0086,2026-W03,8,20.67,7
CLI-0086,2026-W04,9,19.89,5
CLI-0086,2026-W05,9,16.34,8
CLI-0086,2026-W06,5,25.44,5
CLI-0086,2026-W07,7,19.73,4
CLI-0086,2026-W08,0,1.53,0
CLI-0086,2026-W09,1,5.83,0
CLI-0086,2026-W10,2,6.33,0
CLI-0087,2026-W01,7,28.15,4
CLI-0087,2026-W02,6,17.47,3
CLI-0087,2026-W03,3,30.36,2
CLI-0087,2026-W04,6,21.37,4
CLI-0087,2026-W05,6,25.48,5
CLI-0087,2026-W06,7,15.48,4
CLI-0087,2026-W07,8,14.83,6
CLI-0087,2026-W08,6,11.47,6
CLI-0087,2026-W09,5,22.89,4
CLI-0087,2026-W10,4,14.59,3
CLI-0088,2026-W01,7,19.28,6
CLI-0088,2026-W02,11,31.17,10
CLI-0088,2026-W03,6,24.79,4
CLI-0088,2026-W04,9,19.01,8
CLI-0088,2026-W05,5,21.94,3
CLI-0088,2026-W06,7,19.82,4
CLI-0088,2026-W07,8,18.25,6
CLI-0088,2026-W08,0,2.58,0
CLI-0088,2026-W09,0,1.09,0
CLI-0088,2026-W10,1,1.95,0
CLI-0089,2026-W01,6,20.71,3
CLI-0089,2026-W02,6,19.17,5
CLI-0089,2026-W03,11,17.75,8
CLI-0089,2026-W04,12,24.19,10
CLI-0089,2026-W05,8,24.38,5
CLI-0089,2026-W06,13,17.03,10
CLI-0089,2026-W07,5,18.23,3
CLI-0089,2026-W08,8,13.37,4
CLI-0089,2026-W09,8,30.47,5
CLI-0089,2026-W10,8,20.54,7
CLI-0090,2026-W01,6,26.49,5
CLI-0090,2026-W02,6,31.23,3
CLI-0090,2026-W03,11,23.28,9
CLI-0090,2026-W04,7,27.15,6
CLI-0090,2026-W05,10,17.97,6
CLI-0090,2026-W06,6,15.39,3
CLI-0090,2026-W07,8,25.33,6
CLI-0090,2026-W08,0,2.61,0
CLI-0090,2026-W09,1,3.97,0
CLI-0090,2026-W10,1,2.77,0
CLI-0091,2026-W01,7,13.86,7
CLI-0091,2026-W02,8,21.78,5
CLI-0091,2026-W03,6,21.05,4
CLI-0091,2026-W04,8,17.93,6
CLI-0091,2026-W05,5,31.03,4
CLI-0091,2026-W06,6,21.52,5
CLI-0091,2026-W07,10,39.65,6
CLI-0091,2026-W08,5,24.25,4
CLI-0091,2026-W09,6,19.31,6
CLI-0091,2026-W10,6,16.37,4
CLI-0092,2026-W01,7,14.63,5
CLI-0092,2026-W02,9,22.28,5
CLI-0092,2026-W03,8,19.67,8
CLI-0092,2026-W04,7,23.44,6
CLI-0092,2026-W05,5,20.21,3
CLI-0092,2026-W06,6,17.55,6
CLI-0092,2026-W07,3,28.7,2
CLI-0092,2026-W08,6,27.82,6
CLI-0092,2026-W09,10,15.57,9
CLI-0092,2026-W10,5,34.8,3
CLI-0093,2026-W01,11,21.84,7
CLI-0093,2026-W02,8,18.85,7
CLI-0093,2026-W03,8,18.41,8
CLI-0093,2026-W04,3,15.39,2
CLI-0093,2026-W05,8,16.34,5
CLI-0093,2026-W06,7,16.63,5
CLI-0093,2026-W07,6,26.27,3
CLI-0093,2026-W08,8,21.95,7
CLI-0093,2026-W09,9,24.4,7
CLI-0093,2026-W10,10,19.7,10
CLI-0094,2026-W01,7,15.49,5
CLI-0094,2026-W02,7,26.82,4
CLI-0094,2026-W03,10,26.8,6
CLI-0094,2026-W04,4,27.42,2
CLI-0094,2026-W05,4,26.49,4
CLI-0094,2026-W06,7,25.51,5
CLI-0094,2026-W07,5,27.86,3
CLI-0094,2026-W08,1,3.93,0
CLI-0094,2026-W09,1,3.35,0
CLI-0094,2026-W10,1,4.18,0
CLI-0095,2026-W01,13,22.49,12
CLI-0095,2026-W02,10,23.16,8
CLI-0095,2026-W03,8,20.29,5
CLI-0095,2026-W04,8,24.69,7
CLI-0095,2026-W05,6,21.61,5
CLI-0095,2026-W06,7,26.13,7
CLI-0095,2026-W07,5,21.74,5
CLI-0095,2026-W08,2,6.55,0
CLI-0095,2026-W09,2,5.17,0
CLI-0095,2026-W10,2,7.48,0
CLI-0096,2026-W01,11,12.24,7
CLI-0096,2026-W02,5,28.55,4
CLI-0096,2026-W03,7,18.64,4
CLI-0096,2026-W04,5,19.22,4
CLI-0096,2026-W05,5,32.46,5
CLI-0096,2026-W06,7,21.71,7
CLI-0096,2026-W07,9,26.81,5
CLI-0096,2026-W08,2,7.08,0
CLI-0096,2026-W09,0,1.61,0
CLI-0096,2026-W10,0,1.27,0
CLI-0097,2026-W01,7,23.99,5
CLI-0097,2026-W02,9,13.11,9
CLI-0097,2026-W03,9,20.83,8
CLI-0097,2026-W04,9,25.88,7
CLI-0097,2026-W05,11,28.77,7
CLI-0097,2026-W06,10,29.22,9
CLI-0097,2026-W07,8,22.16,6
CLI-0097,2026-W08,9,25.66,6
CLI-0097,2026-W09,7,24.02,7
CLI-0097,2026-W10,7,17.73,4
CLI-0098,2026-W01,10,22.28,6
CLI-0098,2026-W02,12,13.87,8
CLI-0098,2026-W03,6,22.16,3
CLI-0098,2026-W04,10,24.0,7
CLI-0098,2026-W05,8,16.36,7
CLI-0098,2026-W06,5,23.61,3
CLI-0098,2026-W07,5,19.34,3
CLI-0098,2026-W08,9,17.09,6
CLI-0098,2026-W09,11,28.12,7
CLI-0098,2026-W10,4,17.34,3
CLI-0099,2026-W01,3,18.09,2
CLI-0099,2026-W02,9,19.93,8
CLI-0099,2026-W03,8,14.39,7
CLI-0099,2026-W04,9,19.22,7
CLI-0099,2026-W05,8,21.54,5
CLI-0099,2026-W06,5,16.23,5
CLI-0099,2026-W07,9,23.99,5
CLI-0099,2026-W08,10,23.62,6
CLI-0099,2026-W09,8,13.37,8
CLI-0099,2026-W10,7,21.86,6
CLI-0100,2026-W01,11,25.43,9
CLI-0100,2026-W02,11,24.99,8
CLI-0100,2026-W03,6,22.59,5
CLI-0100,2026-W04,8,17.3,7
CLI-0100,2026-W05,7,20.97,5
CLI-0100,2026-W06,11,11.6,7
CLI-0100,2026-W07,10,17.32,6
CLI-0100,2026-W08,5,27.9,3
CLI-0100,2026-W09,9,28.27,7
CLI-0100,2026-W10,9,32.3,6
CLI-0101,2026-W01,9,21.22,6
CLI-0101,2026-W02,8,28.22,7
CLI-0101,2026-W03,6,18.74,5
CLI-0101,2026-W04,7,11.48,6
CLI-0101,2026-W05,8,12.57,7
CLI-0101,2026-W06,8,26.33,5
CLI-0101,2026-W07,7,30.39,7
CLI-0101,2026-W08,0,4.33,0
CLI-0101,2026-W09,2,3.98,0
CLI-0101,2026-W10,3,5.76,1
CLI-0102,2026-W01,6,14.96,5
CLI-0102,2026-W02,7,21.36,5
CLI-0102,2026-W03,8,20.51,7
CLI-0102,2026-W04,9,20.06,6
CLI-0102,2026-W05,4,21.25,2
CLI-0102,2026-W06,3,23.77,1
CLI-0102,2026-W07,6,22.82,4
CLI-0102,2026-W08,10,17.26,10
CLI-0102,2026-W09,10,19.83,10
CLI-0102,2026-W10,11,20.17,9
CLI-0103,2026-W01,6,25.44,4
CLI-0103,2026-W02,7,17.79,7
CLI-0103,2026-W03,7,21.78,4
CLI-0103,2026-W04,10,12.33,7
CLI-0103,2026-W05,8,25.12,5
CLI-0103,2026-W06,8,28.55,5
CLI-0103,2026-W07,7,21.08,6
CLI-0103,2026-W08,1,3.67,0
CLI-0103,2026-W09,1,4.53,0
CLI-0103,2026-W10,1,3.39,0
CLI-0104,2026-W01,6,28.77,4
CLI-0104,2026-W02,1,23.98,0
CLI-0104,2026-W03,8,13.6,7
CLI-0104,2026-W04,8,24.38,6
CLI-0104,2026-W05,9,8.74,8
CLI-0104,2026-W06,10,18.31,10
CLI-0104,2026-W07,9,25.71,6
CLI-0104,2026-W08,6,25.3,3
CLI-0104,2026-W09,7,11.64,4
CLI-0104,2026-W10,10,18.12,7
CLI-0105,2026-W01,6,19.98,4
CLI-0105,2026-W02,8,21.71,5
CLI-0105,2026-W03,9,15.3,9
CLI-0105,2026-W04,6,21.42,3
CLI-0105,2026-W05,11,21.43,9
CLI-0105,2026-W06,10,22.19,6
CLI-0105,2026-W07,7,20.77,5
CLI-0105,2026-W08,7,25.02,4
CLI-0105,2026-W09,10,23.8,9
CLI-0105,2026-W10,10,17.18,6
CLI-0106,2026-W01,7,18.38,5
CLI-0106,2026-W02,8,20.21,6
CLI-0106,2026-W03,9,17.34,6
CLI-0106,2026-W04,8,25.43,6
CLI-0106,2026-W05,3,32.61,2
CLI-0106,2026-W06,7,11.87,5
CLI-0106,2026-W07,8,22.17,4
CLI-0106,2026-W08,7,26.96,6
CLI-0106,2026-W09,9,23.49,6
CLI-0106,2026-W10,8,21.48,5
CLI-0107,2026-W01,11,14.6,9
CLI-0107,2026-W02,8,22.33,6
CLI-0107,2026-W03,9,17.78,8
CLI-0107,2026-W04,4,22.78,2
CLI-0107,2026-W05,8,29.45,5
CLI-0107,2026-W06,5,27.77,3
CLI-0107,2026-W07,12,20.11,11
CLI-0107,2026-W08,5,19.97,5
CLI-0107,2026-W09,8,24.82,8
CLI-0107,2026-W10,6,29.78,5
CLI-0108,2026-W01,5,13.3,4
CLI-0108,2026-W02,10,10.63,7
CLI-0108,2026-W03,7,37.59,5
CLI-0108,2026-W04,7,16.4,6
CLI-0108,2026-W05,7,21.75,7
CLI-0108,2026-W06,8,25.31,5
CLI-0108,2026-W07,5,30.44,4
CLI-0108,2026-W08,0,1.37,0
CLI-0108,2026-W09,0,3.18,0
CLI-0108,2026-W10,1,6.59,0
CLI-0109,2026-W01,6,17.02,6
CLI-0109,2026-W02,9,19.78,9
CLI-0109,2026-W03,6,18.78,4
CLI-0109,2026-W04,9,18.85,5
CLI-0109,2026-W05,7,22.08,7
CLI-0109,2026-W06,4,14.64,3
CLI-0109,2026-W07,8,18.31,6
CLI-0109,2026-W08,10,26.83,8
CLI-0109,2026-W09,9,31.1,7
CLI-0109,2026-W10,7,25.24,7
CLI-0110,2026-W01,6,34.26,5
CLI-0110,2026-W02,11,22.06,7
CLI-0110,2026-W03,8,28.8,6
CLI-0110,2026-W04,7,18.72,4
CLI-0110,2026-W05,9,22.39,8
CLI-0110,2026-W06,8,17.83,7
CLI-0110,2026-W07,4,23.18,3
CLI-0110,2026-W08,9,20.87,6
CLI-0110,2026-W09,10,18.48,7
CLI-0110,2026-W10,5,21.66,3
CLI-0111,2026-W01,7,25.85,7
CLI-0111,2026-W02,6,28.84,3
CLI-0111,2026-W03,11,21.8,10
CLI-0111,2026-W04,10,16.72,6
CLI-0111,2026-W05,10,27.24,8
CLI-0111,2026-W06,9,21.92,7
CLI-0111,2026-W07,2,18.79,1
CLI-0111,2026-W08,6,17.11,6
CLI-0111,2026-W09,8,19.91,6
CLI-0111,2026-W10,6,16.71,4
CLI-0112,2026-W01,6,27.61,5
CLI-0112,2026-W02,6,19.43,4
CLI-0112,2026-W03,7,23.69,7
CLI-0112,2026-W04,8,6.78,7
CLI-0112,2026-W05,10,29.18,9
CLI-0112,2026-W06,5,17.14,3
CLI-0112,2026-W07,7,18.22,6
CLI-0112,2026-W08,8,12.27,6
CLI-0112,2026-W09,5,29.7,4
CLI-0112,2026-W10,6,28.22,5
CLI-0113,2026-W01,8,12.95,5
CLI-0113,2026-W02,9,21.41,8
CLI-0113,2026-W03,7,23.22,6
CLI-0113,2026-W04,8,25.54,7
CLI-0113,2026-W05,10,24.04,8
CLI-0113,2026-W06,5,19.63,3
CLI-0113,2026-W07,13,25.62,12
CLI-0113,2026-W08,12,28.98,10
CLI-0113,2026-W09,8,23.51,6
CLI-0113,2026-W10,7,13.31,7
CLI-0114,2026-W01,8,28.05,6
CLI-0114,2026-W02,6,24.06,6
CLI-0114,2026-W03,9,17.45,7
CLI-0114,2026-W04,7,16.91,4
CLI-0114,2026-W05,6,15.56,4
CLI-0114,2026-W06,6,29.1,4
CLI-0114,2026-W07,6,22.63,3
CLI-0114,2026-W08,1,5.91,0
CLI-0114,2026-W09,2,6.41,0
CLI-0114,2026-W10,1,3.85,0
CLI-0115,2026-W01,5,31.72,4
CLI-0115,2026-W02,6,25.32,5
CLI-0115,2026-W03,10,19.22,10
CLI-0115,2026-W04,10,25.82,9
CLI-0115,2026-W05,11,19.65,10
CLI-0115,2026-W06,5,19.47,4
CLI-0115,2026-W07,8,22.29,6
CLI-0115,2026-W08,7,12.45,7
CLI-0115,2026-W09,8,31.86,6
CLI-0115,2026-W10,8,25.05,6
CLI-0116,2026-W01,9,23.99,5
CLI-0116,2026-W02,9,23.98,7
CLI-0116,2026-W03,7,18.02,5
CLI-0116,2026-W04,7,23.57,5
CLI-0116,2026-W05,7,23.57,7
CLI-0116,2026-W06,8,26.17,6
CLI-0116,2026-W07,10,22.39,8
CLI-0116,2026-W08,5,20.27,5
CLI-0116,2026-W09,8,12.82,8
CLI-0116,2026-W10,10,22.71,8
CLI-0117,2026-W01,8,28.83,6
CLI-0117,2026-W02,6,24.87,5
CLI-0117,2026-W03,7,21.08,6
CLI-0117,2026-W04,6,30.33,6
CLI-0117,2026-W05,7,25.5,7
CLI-0117,2026-W06,4,27.9,2
CLI-0117,2026-W07,10,22.49,10
CLI-0117,2026-W08,7,24.0,4
CLI-0117,2026-W09,12,13.18,9
CLI-0117,2026-W10,9,17.44,6
CLI-0118,2026-W01,7,20.76,7
CLI-0118,2026-W02,7,21.95,4
CLI-0118,2026-W03,5,27.15,3
CLI-0118,2026-W04,4,24.7,2
CLI-0118,2026-W05,7,16.15,4
CLI-0118,2026-W06,8,14.22,5
CLI-0118,2026-W07,8,14.89,5
CLI-0118,2026-W08,8,17.38,8
CLI-0118,2026-W09,7,23.47,4
CLI-0118,2026-W10,6,21.71,4
CLI-0119,2026-W01,4,25.15,3
CLI-0119,2026-W02,11,35.96,11
CLI-0119,2026-W03,8,25.94,6
CLI-0119,2026-W04,4,29.51,3
CLI-0119,2026-W05,9,19.58,8
CLI-0119,2026-W06,10,20.73,6
CLI-0119,2026-W07,7,24.38,4
CLI-0119,2026-W08,5,27.11,3
CLI-0119,2026-W09,5,16.75,5
CLI-0119,2026-W10,6,25.8,6
CLI-0120,2026-W01,6,15.26,5
CLI-0120,2026-W02,6,21.84,4
CLI-0120,2026-W03,5,16.24,4
CLI-0120,2026-W04,12,17.7,11
CLI-0120,2026-W05,7,20.16,6
CLI-0120,2026-W06,7,25.11,5
CLI-0120,2026-W07,9,20.47,8
CLI-0120,2026-W08,5,28.37,4
CLI-0120,2026-W09,7,30.65,6
CLI-0120,2026-W10,3,22.98,2
CLI-0121,2026-W01,11,20.23,9
CLI-0121,2026-W02,7,23.48,7
CLI-0121,2026-W03,6,20.44,4
CLI-0121,2026-W04,7,18.86,6
CLI-0121,2026-W05,10,24.31,7
CLI-0121,2026-W06,8,26.04,6
CLI-0121,2026-W07,7,18.13,5
CLI-0121,2026-W08,6,22.01,6
CLI-0121,2026-W09,5,19.5,3
CLI-0121,2026-W10,6,32.62,4
CLI-0122,2026-W01,2,21.1,2
CLI-0122,2026-W02,11,22.61,10
CLI-0122,2026-W03,9,22.5,6
CLI-0122,2026-W04,6,10.79,5
CLI-0122,2026-W05,8,18.12,5
CLI-0122,2026-W06,6,19.51,4
CLI-0122,2026-W07,11,34.02,10
CLI-0122,2026-W08,8,19.68,8
CLI-0122,2026-W09,5,24.34,4
CLI-0122,2026-W10,11,20.76,7
CLI-0123,2026-W01,3,25.35,1
CLI-0123,2026-W02,9,14.07,9
CLI-0123,2026-W03,8,24.26,7
CLI-0123,2026-W04,7,18.05,5
CLI-0123,2026-W05,10,19.98,7
CLI-0123,2026-W06,5,11.75,3
CLI-0123,2026-W07,10,25.08,9
CLI-0123,2026-W08,8,19.8,7
CLI-0123,2026-W09,6,16.62,6
CLI-0123,2026-W10,7,11.4,4
CLI-0124,2026-W01,6,20.45,4
CLI-0124,2026-W02,9,21.8,9
CLI-0124,2026-W03,9,28.75,7
CLI-0124,2026-W04,10,24.35,6
CLI-0124,2026-W05,8,17.1,4
CLI-0124,2026-W06,9,30.4,9
CLI-0124,2026-W07,8,31.59,7
CLI-0124,2026-W08,1,4.58,0
CLI-0124,2026-W09,1,4.35,0
CLI-0124,2026-W10,1,2.72,0
CLI-0125,2026-W01,6,20.93,6
CLI-0125,2026-W02,4,16.36,3
CLI-0125,2026-W03,9,26.36,9
CLI-0125,2026-W04,8,13.39,7
CLI-0125,2026-W05,7,15.88,6
CLI-0125,2026-W06,10,19.08,9
CLI-0125,2026-W07,5,22.15,5
CLI-0125,2026-W08,6,29.42,4
CLI-0125,2026-W09,6,15.0,3
CLI-0125,2026-W10,3,21.85,2
CLI-0126,2026-W01,6,14.86,3
CLI-0126,2026-W02,10,25.34,9
CLI-0126,2026-W03,7,28.82,4
CLI-0126,2026-W04,9,17.89,5
CLI-0126,2026-W05,5,26.09,4
CLI-0126,2026-W06,8,22.85,5
CLI-0126,2026-W07,6,25.04,4
CLI-0126,2026-W08,6,21.49,4
CLI-0126,2026-W09,10,18.7,9
CLI-0126,2026-W10,4,16.74,2
CLI-0127,2026-W01,9,23.27,7
CLI-0127,2026-W02,7,19.45,6
CLI-0127,2026-W03,8,17.75,7
CLI-0127,2026-W04,8,18.34,5
CLI-0127,2026-W05,6,18.81,3
CLI-0127,2026-W06,7,21.76,7
CLI-0127,2026-W07,8,3.56,7
CLI-0127,2026-W08,6,20.04,6
CLI-0127,2026-W09,11,16.6,11
CLI-0127,2026-W10,8,29.48,6
CLI-0128,2026-W01,5,23.97,4
CLI-0128,2026-W02,6,19.48,5
CLI-0128,2026-W03,6,18.34,5
CLI-0128,2026-W04,13,26.22,8
CLI-0128,2026-W05,10,24.46,9
CLI-0128,2026-W06,4,23.97,3
CLI-0128,2026-W07,10,17.73,9
CLI-0128,2026-W08,9,25.52,7
CLI-0128,2026-W09,11,19.91,8
CLI-0128,2026-W10,5,20.19,3
CLI-0129,2026-W01,10,12.86,7
CLI-0129,2026-W02,3,22.45,2
CLI-0129,2026-W03,7,22.04,5
CLI-0129,2026-W04,9,19.24,7
CLI-0129,2026-W05,4,32.22,2
CLI-0129,2026-W06,6,16.7,6
CLI-0129,2026-W07,10,20.08,9
CLI-0129,2026-W08,1,3.92,0
CLI-0129,2026-W09,2,5.58,0
CLI-0129,2026-W10,2,2.93,0
CLI-0130,2026-W01,9,17.8,6
CLI-0130,2026-W02,10,22.71,7
CLI-0130,2026-W03,6,25.31,6
CLI-0130,2026-W04,9,25.21,7
CLI-0130,2026-W05,5,19.58,3
CLI-0130,2026-W06,7,21.79,7
CLI-0130,2026-W07,9,11.93,8
CLI-0130,2026-W08,0,1.06,0
CLI-0130,2026-W09,0,1.71,0
CLI-0130,2026-W10,1,1.11,0
CLI-0131,2026-W01,6,17.62,6
CLI-0131,2026-W02,9,17.97,6
CLI-0131,2026-W03,7,29.71,5
CLI-0131,2026-W04,9,26.51,9
CLI-0131,2026-W05,7,24.72,5
CLI-0131,2026-W06,7,21.02,6
CLI-0131,2026-W07,8,19.02,6
CLI-0131,2026-W08,10,21.2,9
CLI-0131,2026-W09,9,29.28,6
CLI-0131,2026-W10,10,14.96,9
CLI-0132,2026-W01,8,26.25,5
CLI-0132,2026-W02,9,16.43,6
CLI-0132,2026-W03,6,26.97,5
CLI-0132,2026-W04,6,20.5,5
CLI-0132,2026-W05,11,21.76,7
CLI-0132,2026-W06,6,17.61,5
CLI-0132,2026-W07,8,15.33,5
CLI-0132,2026-W08,7,23.67,4
CLI-0132,2026-W09,10,25.34,10
CLI-0132,2026-W10,6,27.89,5
CLI-0133,2026-W01,7,15.82,4
CLI-0133,2026-W02,7,29.19,6
CLI-0133,2026-W03,8,22.06,6
CLI-0133,2026-W04,11,14.84,11
CLI-0133,2026-W05,5,13.92,4
CLI-0133,2026-W06,8,22.83,6
